feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
vadinBE97	Location	Urban	-0.100042304169422	0.140357586723068	101	9	0.477700870186344	0.90028240919734
Faecalibacterium	UrbanAgeC	UrbanAgeC	0.0470835819846857	0.0664161542974498	101	20	0.480075975748403	0.90090853321296
Asteroleplasma	Location	Urban	-0.0546824965927594	0.0777366481825805	101	4	0.483471217668341	0.903435622846348
Bifidobacterium	AgeC	AgeC	-0.053165311573117	0.0774555123516726	101	101	0.494099675190295	0.907908153162167
Lachnospiraceae_NK4B4_group	Location	Urban	-0.0310556474429836	0.0446532450598976	101	2	0.488414483211278	0.907908153162167
Faecalibacterium	Location	Urban	-0.080542729466697	0.116886832804184	101	20	0.492426772115295	0.907908153162167
Escherichia.Shigella	Location	Urban	0.157747299727867	0.229220085636599	101	100	0.49298999838056	0.907908153162167
Roseburia	Location	Urban	0.257462328285634	0.382942422554616	101	42	0.503067138584728	0.920550241144668
Actinomyces	UrbanAgeC	UrbanAgeC	0.0770249379270952	0.118446216859668	101	34	0.517055177703096	0.928137969034933
Bifidobacterium	Location	Urban	0.125033952362999	0.196884115596905	101	101	0.52688209332816	0.928137969034933
Eggerthella	UrbanAgeC	UrbanAgeC	0.0842010083129403	0.138171035198503	101	42	0.543700980647071	0.928137969034933
RF39	Location	Urban	-0.089864761233877	0.147627810119834	101	9	0.544129562874955	0.928137969034933
RF39	AgeC	AgeC	0.0354760018931935	0.0580777562248752	101	9	0.542736659374777	0.928137969034933
Clostridia_UCG.014	UrbanAgeC	UrbanAgeC	-0.106989361400267	0.174122917055319	101	25	0.541343648043378	0.928137969034933
Clostridia_vadinBB60_group	UrbanAgeC	UrbanAgeC	-0.104700272167581	0.163919549946628	101	22	0.524504159149681	0.928137969034933
Anaerofustis	AgeC	AgeC	0.00754351151119618	0.0119634279654088	101	2	0.529819109646417	0.928137969034933
Anaerofustis	UrbanAgeC	UrbanAgeC	0.010852815236872	0.0172791399028905	101	2	0.531422502526844	0.928137969034933
Butyrivibrio	AgeC	AgeC	0.0184910529379036	0.0304573234998067	101	5	0.545194104791063	0.928137969034933
Lachnospiraceae_UCG.004	Location	Urban	-0.114286940657084	0.187683856878488	101	33	0.544003627362036	0.928137969034933
Flavonifractor	UrbanAgeC	UrbanAgeC	0.104260189677034	0.169781771463317	101	59	0.541697549178637	0.928137969034933
Papillibacter	AgeC	AgeC	-0.0115462213104773	0.015545828840197	101	2	0.520952682347468	0.928137969034933
UCG.003	UrbanAgeC	UrbanAgeC	-0.0555443263435712	0.0919488153696973	101	18	0.547201523694065	0.928137969034933
UCG.010	UrbanAgeC	UrbanAgeC	-0.0875600182164623	0.134268863584318	101	14	0.515863177548081	0.928137969034933
Mitsuokella	Location	Urban	-0.125940565855711	0.20459119318212	101	16	0.539676287794736	0.928137969034933
Mitsuokella	AgeC	AgeC	-0.124864609242066	0.189675517788288	101	16	0.538129521547611	0.928137969034933
Dialister	AgeC	AgeC	0.367610523875758	0.450025005342378	101	78	0.51686334197074	0.928137969034933
Sneathia	AgeC	AgeC	-0.0201066133737287	0.0305773351639068	101	7	0.512374502591127	0.928137969034933
Izemoplasmatales	UrbanAgeC	UrbanAgeC	0.0448592796406456	0.0747811795137235	101	8	0.549989041137738	0.929291828129281
Fenollaria	AgeC	AgeC	-0.034544822662315	0.0582259321017753	101	24	0.555412271823139	0.934873327763375
Dialister	UrbanAgeC	UrbanAgeC	-0.145214008144002	0.245847712068583	101	78	0.557558620070091	0.934917686125133
Parabacteroides	AgeC	AgeC	0.0265317586503709	0.0453622573259119	101	16	0.56099326024856	0.93540882926573
Lachnospiraceae_NK4A136_group	Location	Urban	0.123332490767568	0.213164792762467	101	25	0.564214849398377	0.93540882926573
Mogibacterium	Location	Urban	-0.105223062181438	0.181196535375207	101	13	0.562781115537739	0.93540882926573
Treponema	UrbanAgeC	UrbanAgeC	0.0277954134753183	0.0489291259113188	101	4	0.571296714918823	0.943602439247943
Alistipes	UrbanAgeC	UrbanAgeC	-0.0953328398560499	0.169021332175329	101	37	0.574977230786252	0.943929625881019
Anaerotruncus	Location	Urban	0.0791931576728919	0.141047417539732	101	16	0.575775667487515	0.943929625881019
Fusicatenibacter	Location	Urban	0.112541128226428	0.202494037300691	101	26	0.579656849652496	0.94677285443241
Turicibacter	Location	Urban	0.0987302893667869	0.180163492564309	101	19	0.585018328890584	0.94909138195095
Lachnospiraceae_NK3A20_group	UrbanAgeC	UrbanAgeC	0.00412586408596415	0.00749445439955557	101	2	0.5853806256024	0.94909138195095
Alistipes	Location	Urban	-0.164004751944603	0.302111796677558	101	37	0.588537530390874	0.950714472169873
Lachnospiraceae_UCG.004	AgeC	AgeC	0.210624359260288	0.116733656112656	101	33	0.591011667466662	0.951226807856927
UCG.005	Location	Urban	0.163759304277974	0.30774771284155	101	27	0.595858279860355	0.955540005157879
Olsenella	UrbanAgeC	UrbanAgeC	-0.0412916490366273	0.079195136134986	101	10	0.603282665714219	0.957016811223856
Clostridia_UCG.014	Location	Urban	-0.164239672968368	0.31496780821172	101	25	0.603289509116173	0.957016811223856
UCG.010	Location	Urban	-0.124179411383651	0.236301881290808	101	14	0.600426758371574	0.957016811223856
X.Eubacterium._siraeum_group	UrbanAgeC	UrbanAgeC	-0.0469329251290888	0.0915610880579053	101	12	0.609406277222589	0.962029272701562
Peptococcus	Location	Urban	-0.139448023581289	0.274145362462127	101	24	0.612191606026211	0.962029272701562
Dialister	Location	Urban	0.247718752023246	0.488143530098839	101	78	0.612993708909612	0.962029272701562
Lactobacillus	AgeC	AgeC	-0.110082087163175	0.216615601129485	101	27	0.617179342544071	0.965163439935941
Oxalobacter	AgeC	AgeC	0.00754351151121656	0.0153110253805367	101	2	0.623348629864257	0.97136659282734
Morganella	AgeC	AgeC	-0.0238028491964597	0.0484803667695809	101	10	0.626036381543161	0.97211987415681
Enterococcus	Location	Urban	0.15665692346307	0.334454582851836	101	80	0.640583157564981	0.975043111550593
Parvimonas	UrbanAgeC	UrbanAgeC	0.0353284305996596	0.0741617732252584	101	11	0.634882229294	0.975043111550593
Veillonella	UrbanAgeC	UrbanAgeC	-0.109699086067267	0.233023475762943	101	81	0.638877106491233	0.975043111550593
Morganella	UrbanAgeC	UrbanAgeC	-0.0332832743220791	0.0702969246188907	101	10	0.638257068879188	0.975043111550593
Haemophilus	Location	Urban	-0.120984911017598	0.256400443920408	101	34	0.638160545719138	0.975043111550593
Victivallis	AgeC	AgeC	-0.00462029667268241	0.00988281109184209	101	3	0.64118481258429	0.975043111550593
Hungatella	Location	Urban	0.0659016910954906	0.144177647853999	101	10	0.648630735211917	0.976266737981077
Colidextribacter	AgeC	AgeC	-0.100032591109858	0.210411873787647	101	25	0.646142883357203	0.976266737981077
Megasphaera	AgeC	AgeC	0.214573797911806	0.458680344546681	101	72	0.646754521587833	0.976266737981077
Actinomyces	Location	Urban	0.0831567584340054	0.208591113182724	101	34	0.691029101543558	0.980743009912822
Rothia	Location	Urban	0.105957687218825	0.262588331692337	101	35	0.687459333267725	0.980743009912822
Eggerthella	Location	Urban	-0.0967527641847544	0.243200093619604	101	42	0.691635093158475	0.980743009912822
Erysipelotrichaceae_UCG.003	UrbanAgeC	UrbanAgeC	0.0228368484035936	0.050812094010978	101	8	0.654657473062154	0.980743009912822
Holdemanella	AgeC	AgeC	0.0888717115460089	0.0595592128109054	101	11	0.689529380112413	0.980743009912822
Streptococcus	UrbanAgeC	UrbanAgeC	-0.0588627427105059	0.140909450531194	101	100	0.677854733718574	0.980743009912822
Vagococcus	UrbanAgeC	UrbanAgeC	-0.00264326723601253	0.00610893430074254	101	1	0.666211387652495	0.980743009912822
Gemella	AgeC	AgeC	0.0951560884614354	0.182920438324891	101	62	0.688658199835231	0.980743009912822
Fusicatenibacter	AgeC	AgeC	-0.0849745194451473	0.194934115780026	101	26	0.667083440763132	0.980743009912822
Lachnoclostridium	Location	Urban	0.099401914589318	0.245182087894276	101	45	0.686061057357283	0.980743009912822
Lachnoclostridium	UrbanAgeC	UrbanAgeC	0.0582051919036157	0.139314677195823	101	45	0.677019269714169	0.980743009912822
UCG.002	Location	Urban	-0.170569205627623	0.385168901022267	101	44	0.658865575502049	0.980743009912822
UCG.002	UrbanAgeC	UrbanAgeC	-0.096126120576695	0.218856448987112	101	44	0.661479052338455	0.980743009912822
X.Eubacterium._siraeum_group	Location	Urban	0.0662701618884291	0.161139796551041	101	12	0.681789981273602	0.980743009912822
Candidatus_Soleaferrea	Location	Urban	-0.0494003592945072	0.114749195137646	101	9	0.667781750200964	0.980743009912822
Candidatus_Soleaferrea	UrbanAgeC	UrbanAgeC	-0.0271611601432681	0.0652015292649564	101	9	0.677911534706161	0.980743009912822
Fenollaria	UrbanAgeC	UrbanAgeC	0.037174940926061	0.0842771172944957	101	24	0.66080277215335	0.980743009912822
vadinBE97	AgeC	AgeC	0.0234409203487733	0.055217602289143	101	9	0.67212747100305	0.980743009912822
Asteroleplasma	AgeC	AgeC	0.0118772336619037	0.0305821111836721	101	4	0.698591901800967	0.981739226967525
X.Ruminococcus._torques_group	Location	Urban	0.0965940794040064	0.272237580015551	101	44	0.723503965452258	0.981739226967525
Anaerostipes	AgeC	AgeC	0.456976095431403	0.122295535258818	101	41	0.707839590047211	0.981739226967525
Lachnospiraceae_FCS020_group	Location	Urban	0.0447806099053666	0.119203576017026	101	10	0.707993341072269	0.981739226967525
Lachnospiraceae_FCS020_group	AgeC	AgeC	0.0428344271323862	0.0907219371120255	101	10	0.708318149235532	0.981739226967525
Tyzzerella	AgeC	AgeC	0.0370205609872522	0.10340453873887	101	34	0.721784342395938	0.981739226967525
Tyzzerella	UrbanAgeC	UrbanAgeC	0.0533639110280215	0.150022076453024	101	34	0.723450970161413	0.981739226967525
UCG.007	Location	Urban	-0.00419325118251536	0.0107641683637474	101	1	0.697718538575558	0.981739226967525
CAG.352	AgeC	AgeC	0.0167131476999344	0.0452441793689826	101	8	0.712635638803726	0.981739226967525
Incertae_Sedis	AgeC	AgeC	-0.0201460516739678	0.0526417026974402	101	8	0.714313124243005	0.981739226967525
Mogibacterium	UrbanAgeC	UrbanAgeC	-0.0368311976198973	0.102957508240503	101	13	0.72132109543247	0.981739226967525
Acinetobacter	Location	Urban	0.0719575901290557	0.195071828103113	101	19	0.713023032059213	0.981739226967525
vadinBE97	UrbanAgeC	UrbanAgeC	-0.0287587538285826	0.0797524486973972	101	9	0.719182375453147	0.981739226967525
Akkermansia	AgeC	AgeC	0.0259878574369697	0.0700106201863929	101	11	0.711298987908566	0.981739226967525
Muribaculaceae	Location	Urban	0.0160879596418272	0.0460955358031603	101	2	0.727867134488668	0.984630080703996
Parabacteroides	UrbanAgeC	UrbanAgeC	0.0222972095839217	0.0655619510818214	101	16	0.735023468634354	0.991270182470184
Campylobacter	UrbanAgeC	UrbanAgeC	0.0638554535225936	0.192736876775225	101	23	0.741125821094643	0.993423972956649
Succinivibrio	UrbanAgeC	UrbanAgeC	-0.012040234232827	0.0362015151048811	101	7	0.740162069941524	0.993423972956649
Bifidobacterium	UrbanAgeC	UrbanAgeC	-0.0245925804169148	0.111871333036349	101	101	0.826466178709283	0.99640993399815
Rothia	UrbanAgeC	UrbanAgeC	0.0402341437049738	0.14920506216132	101	35	0.787997196887769	0.99640993399815
Atopobium	Location	Urban	0.0568938357670503	0.299379901467731	101	54	0.849694458438573	0.99640993399815
Collinsella	AgeC	AgeC	0.211466781263459	0.114991525820477	101	53	0.763912649384023	0.99640993399815
Senegalimassilia	AgeC	AgeC	0.0428380973950404	0.11171924069986	101	31	0.806594956967961	0.99640993399815
Butyricimonas	AgeC	AgeC	-0.0140731553876462	0.114723718419287	101	9	0.90615147050613	0.99640993399815
Parabacteroides	Location	Urban	-0.0338221711984454	0.116646753709581	101	16	0.772500621110294	0.99640993399815
Campylobacter	Location	Urban	0.0642359455965672	0.339200655761115	101	23	0.850195026820603	0.99640993399815
Helicobacter	Location	Urban	-0.0571164738093829	0.21674512848086	101	14	0.792740966003637	0.99640993399815
Bacillus	AgeC	AgeC	-0.0202289366838302	0.157310145428229	101	14	0.902215187299256	0.99640993399815
Asteroleplasma	UrbanAgeC	UrbanAgeC	-0.012158847175606	0.0441706657319576	101	4	0.78369452859596	0.99640993399815
Catenibacterium	Location	Urban	-0.0107127905246772	0.0522196486442714	101	4	0.837906230140816	0.99640993399815
Erysipelotrichaceae_UCG.003	Location	Urban	-0.0236217976097137	0.0894662612014983	101	8	0.79234103369354	0.99640993399815
Lactococcus	AgeC	AgeC	-0.0423886400195366	0.103322450549511	101	16	0.832589735259732	0.99640993399815
Vagococcus	Location	Urban	-0.00262228789147075	0.0107574995018981	101	1	0.807933524542027	0.99640993399815
RF39	UrbanAgeC	UrbanAgeC	-0.0142841149021959	0.0838834553070593	101	9	0.865140482853172	0.99640993399815
Gemella	Location	Urban	0.0648633189315973	0.2374555910485	101	62	0.78534041203539	0.99640993399815
Christensenellaceae_R.7_group	Location	Urban	-0.114254176177971	0.353260082413611	101	28	0.747095202676474	0.99640993399815
Clostridia_vadinBB60_group	Location	Urban	-0.0791433025301431	0.288484589790294	101	22	0.784405582529856	0.99640993399815
Anaerofustis	Location	Urban	-0.00554171659800811	0.0304098296294584	101	2	0.855779097328215	0.99640993399815
Eubacterium	AgeC	AgeC	0.0611618315501285	0.139507127274445	101	29	0.804575009626876	0.99640993399815
Defluviitaleaceae_UCG.011	Location	Urban	-0.0300728382550106	0.0934240551319347	101	8	0.748224087059473	0.99640993399815
X.Eubacterium._eligens_group	Location	Urban	-0.0255185392188267	0.102066744038649	101	10	0.803102051181813	0.99640993399815
X.Eubacterium._ventriosum_group	Location	Urban	0.0313562160203295	0.148878155072337	101	18	0.833628238383169	0.99640993399815
X.Eubacterium._xylanophilum_group	Location	Urban	-0.00884388942991916	0.0564039021656147	101	4	0.875731753383453	0.99640993399815
X.Ruminococcus._gauvreauii_group	Location	Urban	-0.0285098040959251	0.113074118747681	101	14	0.801476335411608	0.99640993399815
X.Ruminococcus._torques_group	AgeC	AgeC	0.564919324474358	0.124739104003665	101	44	0.820880779325994	0.99640993399815
X.Ruminococcus._torques_group	UrbanAgeC	UrbanAgeC	-0.0464479010207361	0.154680501221558	101	44	0.764610706111145	0.99640993399815
Agathobacter	Location	Urban	-0.0695803975846138	0.380989676093453	101	41	0.855487491804308	0.99640993399815
Agathobacter	UrbanAgeC	UrbanAgeC	-0.0278140464756572	0.215651363799582	101	41	0.897810210224312	0.99640993399815
CAG.56	Location	Urban	0.0118479554647543	0.040440872066138	101	3	0.77019732735735	0.99640993399815
Coprococcus	Location	Urban	-0.0409199866168364	0.287405212852508	101	22	0.887083553383297	0.99640993399815
Dorea	Location	Urban	0.0875104785257436	0.313556003424688	101	57	0.780775152793406	0.99640993399815
Howardella	Location	Urban	-0.0102518149203836	0.053066376294236	101	5	0.847232421640077	0.99640993399815
Howardella	UrbanAgeC	UrbanAgeC	0.00384334976251724	0.0301410778447801	101	5	0.898938032784228	0.99640993399815
Hungatella	UrbanAgeC	UrbanAgeC	-0.0190816140229279	0.0819230419405443	101	10	0.816313373700643	0.99640993399815
Lachnospiraceae_ND3007_group	Location	Urban	0.0351282870100435	0.122332039191411	101	15	0.774605981260627	0.99640993399815
Lachnospiraceae_NK3A20_group	AgeC	AgeC	0.0117181612328034	0.0174346481831904	101	2	0.873281536855392	0.99640993399815
Lachnospiraceae_NK4B4_group	AgeC	AgeC	-0.00532261501001952	0.0175668886367171	101	2	0.762546900403182	0.99640993399815
Lachnospiraceae_UCG.010	Location	Urban	-0.0252729855913237	0.19386964913656	101	18	0.896558530471289	0.99640993399815
Sellimonas	Location	Urban	-0.0350822232840776	0.161983164671066	101	9	0.828990952001344	0.99640993399815
Tuzzerella	Location	Urban	-0.0265484135651729	0.112718226825366	101	5	0.814318105163256	0.99640993399815
Tuzzerella	AgeC	AgeC	0.00694222956017123	0.0442393384154342	101	5	0.875842837050985	0.99640993399815
Monoglobus	Location	Urban	0.0439837551309725	0.223937610918625	101	23	0.844699594988041	0.99640993399815
Butyricicoccus	Location	Urban	0.0486492324122689	0.266278302921457	101	46	0.855434451866423	0.99640993399815
Oscillibacter	Location	Urban	0.0260387213449875	0.163042520230681	101	21	0.873459483878384	0.99640993399815
Oscillospira	AgeC	AgeC	0.00573442229488059	0.0187020231731271	101	3	0.75978952219777	0.99640993399815
CAG.352	UrbanAgeC	UrbanAgeC	0.00872990701007638	0.0653475331124638	101	8	0.894001989946497	0.99640993399815
Ruminococcus	Location	Urban	0.0582095551550056	0.302803515797528	101	21	0.847959695874466	0.99640993399815
Family_XIII_UCG.001	Location	Urban	0.0197307382926689	0.170837248209778	101	17	0.908292048678585	0.99640993399815
Clostridioides	Location	Urban	-0.0970003316933366	0.324988928305035	101	17	0.766008725962103	0.99640993399815
Clostridioides	UrbanAgeC	UrbanAgeC	0.0577134721511143	0.182518097697435	101	17	0.752945405913459	0.99640993399815
Intestinibacter	Location	Urban	-0.0660469686856124	0.319018837195471	101	53	0.836419198354248	0.99640993399815
Fenollaria	Location	Urban	-0.0281492488657725	0.154974671373243	101	24	0.856258128655306	0.99640993399815
Finegoldia	AgeC	AgeC	-0.243306845852877	0.106351207285045	101	37	0.839117458706865	0.99640993399815
Parvimonas	Location	Urban	-0.0178672787970068	0.130518469175736	101	11	0.891397811908657	0.99640993399815
Fusobacterium	Location	Urban	-0.0292565187085659	0.199813048580858	101	26	0.88390830014744	0.99640993399815
Phyllobacterium	UrbanAgeC	UrbanAgeC	0.0111428400287727	0.0662498140444827	101	21	0.866784277965365	0.99640993399815
Paracoccus	Location	Urban	-0.0292741013286885	0.168841333456676	101	31	0.862715108866371	0.99640993399815
Paracoccus	AgeC	AgeC	0.243447475935512	0.0785267454329647	101	31	0.830419324086306	0.99640993399815
Succinatimonas	Location	Urban	-0.0166892783735219	0.133203588961079	101	9	0.900566409459097	0.99640993399815
Succinatimonas	UrbanAgeC	UrbanAgeC	0.0126406456393258	0.0755541542997939	101	9	0.867719959286201	0.99640993399815
Succinivibrio	Location	Urban	-0.00760815872394226	0.0637116148636276	101	7	0.90519310045971	0.99640993399815
Comamonas	Location	Urban	-0.0184440323892167	0.144594806787788	101	5	0.898763888545428	0.99640993399815
Comamonas	UrbanAgeC	UrbanAgeC	0.014367481146779	0.0821600754150197	101	5	0.861544854681666	0.99640993399815
Oxalobacter	Location	Urban	-0.00903100906771544	0.0389190852839751	101	2	0.816991316916487	0.99640993399815
Enterobacter	Location	Urban	0.0725783204210603	0.295625287562894	101	26	0.806597425067764	0.99640993399815
Enterobacter	AgeC	AgeC	-0.0392457909036184	0.252761367686838	101	26	0.896345741631752	0.99640993399815
Enterobacter	UrbanAgeC	UrbanAgeC	0.0431306164401206	0.156588398779842	101	26	0.784046777603399	0.99640993399815
Escherichia.Shigella	UrbanAgeC	UrbanAgeC	0.018592341041414	0.130175294284445	101	100	0.88672740670172	0.99640993399815
Klebsiella	AgeC	AgeC	-0.100877842451741	0.236238835295183	101	70	0.841812967142407	0.99640993399815
Acinetobacter	UrbanAgeC	UrbanAgeC	-0.0132094034207182	0.110841574911063	101	19	0.905384188205542	0.99640993399815
Treponema	Location	Urban	-0.0187959358081029	0.0861111369688383	101	4	0.827673162137767	0.99640993399815
Blautia	Location	Urban	0.0323322660291694	0.302394538539613	101	53	0.915072639184678	0.99887879673377
Family_XIII_AD3011_group	UrbanAgeC	UrbanAgeC	-0.012417187817993	0.114787643797417	101	18	0.914080085534975	0.99887879673377
Atopobium	UrbanAgeC	UrbanAgeC	0.00694671727863112	0.164649999317976	101	54	0.966502094979915	0.999264843403598
Olsenella	Location	Urban	-0.00717854086391844	0.139376763593645	101	10	0.959029372721554	0.999264843403598
Collinsella	UrbanAgeC	UrbanAgeC	-0.0045442015754996	0.110028103358119	101	53	0.967201129199416	0.999264843403598
Senegalimassilia	UrbanAgeC	UrbanAgeC	-0.00640680200611021	0.0936911565650302	101	31	0.945623665075553	0.999264843403598
Slackia	Location	Urban	0.00469132490881329	0.0521986975251204	101	5	0.928572367098004	0.999264843403598
Butyricimonas	Location	Urban	0.011542241044803	0.12811927949286	101	9	0.928411031978134	0.999264843403598
Anaeroplasma	AgeC	AgeC	-0.000416514005735267	0.0102805441664009	101	3	0.967765996471034	0.999264843403598
Catenibacterium	AgeC	AgeC	0.00210196146477616	0.0352097592807568	101	4	0.96825584451101	0.999264843403598
Holdemanella	Location	Urban	0.00373153535313167	0.100837089670899	101	11	0.970560322970473	0.999264843403598
X.Eubacterium._eligens_group	AgeC	AgeC	-0.00262703586418547	0.0401537316995466	101	10	0.947970706072633	0.999264843403598
X.Eubacterium._hallii_group	Location	Urban	-0.0141128308011323	0.266093211646125	101	32	0.957815907380115	0.999264843403598
X.Eubacterium._ruminantium_group	Location	Urban	0.00683574595436703	0.12378802135917	101	9	0.95607567382064	0.999264843403598
Butyrivibrio	Location	Urban	0.00788278703924662	0.077419450451531	101	5	0.919110361740466	0.999264843403598
Butyrivibrio	UrbanAgeC	UrbanAgeC	-0.00162391797439618	0.0439904311157671	101	5	0.97062844154146	0.999264843403598
Marvinbryantia	Location	Urban	0.00102250352312449	0.0108376349917014	101	1	0.925035783786057	0.999264843403598
Moryella	Location	Urban	-0.00253606415553527	0.0473640290775905	101	6	0.95740851846892	0.999264843403598
X.Eubacterium._coprostanoligenes_group	Location	Urban	-0.0253389618343911	0.338017408256077	101	35	0.940398151371624	0.999264843403598
UCG.008	Location	Urban	-0.0153623771630299	0.00796779887291106	101	1	0.972073963310983	0.999264843403598
Colidextribacter	UrbanAgeC	UrbanAgeC	-0.00936670412299165	0.130994428312611	101	25	0.943144919117114	0.999264843403598
Intestinimonas	Location	Urban	-0.00984974240424378	0.152395133835811	101	11	0.948599287387326	0.999264843403598
NK4A214_group	Location	Urban	-0.0159762985682874	0.286891445160641	101	21	0.955705214265944	0.999264843403598
X.Eubacterium._siraeum_group	AgeC	AgeC	0.00398325785692829	0.0633934609923471	101	12	0.950028074309272	0.999264843403598
Phocea	Location	Urban	-0.00298743717707449	0.0336064886574571	101	3	0.929350527753288	0.999264843403598
Acidaminococcus	Location	Urban	0.00341878121166102	0.0589796084563733	101	10	0.95390079876992	0.999264843403598
Veillonella	AgeC	AgeC	-0.123611802192717	0.175038390280296	101	81	0.926824477337991	0.999264843403598
Eggerthella	AgeC	AgeC	-0.000322605217280192	0.133522479788519	101	42	0.999176799425757	0.999999998019929
Anaeroplasma	UrbanAgeC	UrbanAgeC	0.000426389703732941	0.0148485000655927	101	3	0.977150084921276	0.999999998019929
Bacillus	Location	Urban	0.00301256690640166	0.178142548380301	101	14	0.986542683237755	0.999999998019929
Catenibacterium	UrbanAgeC	UrbanAgeC	-0.000272221042099394	0.029650383167877	101	4	0.99270351749516	0.999999998019929
Erysipelotrichaceae_UCG.006	AgeC	AgeC	-1.04777213817663e-11	0.00421120938214719	101	1	0.999999998019929	0.999999998019929
UCG.008	AgeC	AgeC	9.92533732991887e-15	6.43380881882047e-09	101	1	0.999999867431881	0.999999998019929
UCG.008	UrbanAgeC	UrbanAgeC	-3.53372514665466e-15	9.48797149189156e-09	101	1	0.99999996799474	0.999999998019929
UCG.009	Location	Urban	0.00502230919065414	0.21694773482548	101	17	0.981578291655068	0.999999998019929
Colidextribacter	Location	Urban	-0.0053023440599067	0.230673737883034	101	25	0.981708839204324	0.999999998019929
UCG.003	Location	Urban	0.000473306625800039	0.161822163935097	101	18	0.997672312256402	0.999999998019929
UCG.007	AgeC	AgeC	1.22235557074355e-11	0.0042346950038627	101	1	0.999999997702814	0.999999998019929
Parasutterella	AgeC	AgeC	9.21933609810797e-05	0.071223816464508	101	4	0.999193397821525	0.999999998019929
