feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Exiguobacterium	Location	Urban	-0.00628979942960565	0.00536141025004197	114	1	0.243265196624982	0.673247347744676
Exiguobacterium	AgeC	AgeC	-0.00357375077595962	0.00266987932484327	114	1	0.183479199238443	0.673247347744676
Lactobacillus	Location	Urban	-0.126889296969708	0.119263744619446	114	24	0.292002088722895	0.673247347744676
Lactobacillus	EntColi	TRUE	-0.134914558136381	0.123270110075256	114	24	0.276291983709415	0.673247347744676
Weissella	Location	Urban	-0.00570906871342873	0.00538941524971446	114	1	0.291778560471221	0.673247347744676
Vagococcus	EntColi	TRUE	-0.074067126294045	0.0677163901235595	114	9	0.276439015955191	0.673247347744676
Caldicoprobacter	Location	Urban	-0.0380264097729009	0.0281756014641662	114	3	0.179908311805908	0.673247347744676
Ruminiclostridium	EntColi	TRUE	0.0237663001559594	0.0222323002515312	114	3	0.287410499387657	0.673247347744676
X.Eubacterium._hallii_group	Location	Urban	-0.0904300939113757	0.0778420145952565	114	110	0.247866529059287	0.673247347744676
X.Eubacterium._hallii_group	AgeC	AgeC	0.0412926265575479	0.0387638281122763	114	110	0.289101756848971	0.673247347744676
X.Eubacterium._ruminantium_group	Location	Urban	0.201161170680792	0.187040822485418	114	81	0.286586506438704	0.673247347744676
X.Ruminococcus._torques_group	AgeC	AgeC	0.0519440067811619	0.0487776791529039	114	100	0.290862918948643	0.673247347744676
Anaerostignum	Location	Urban	0.00692075967273727	0.00532255273038535	114	1	0.198487884510202	0.673247347744676
CAG.56	Location	Urban	0.138705595893718	0.112804138631149	114	25	0.223847088724697	0.673247347744676
Cellulosilyticum	Location	Urban	0.00606478142136633	0.0053283246464303	114	1	0.257510383724494	0.673247347744676
Fusicatenibacter	Location	Urban	0.143668476763023	0.113706727266138	114	102	0.211398956266442	0.673247347744676
Fusicatenibacter	AgeC	AgeC	0.0733805300519093	0.0536788999826499	114	102	0.176218424568058	0.673247347744676
GCA.900066575	EntColi	TRUE	-0.128605792447477	0.102224120634472	114	75	0.211070964129953	0.673247347744676
GCA.900066755	EntColi	TRUE	0.0133370828393436	0.00987214856898453	114	2	0.181537537674213	0.673247347744676
Lachnoclostridium	Location	Urban	0.121128456464952	0.115246074883459	114	94	0.297528873307188	0.673247347744676
Lachnospira	EntColi	TRUE	-0.192116660051316	0.161710601329709	114	90	0.237400208358324	0.673247347744676
Lachnospiraceae_NC2004_group	AgeC	AgeC	0.0315620818679134	0.0229447377355742	114	5	0.171749619930531	0.673247347744676
Lachnospiraceae_NC2004_group	EntColi	TRUE	0.0763980332442245	0.0568571563302967	114	5	0.181815885930408	0.673247347744676
Lachnospiraceae_NK4B4_group	EntColi	TRUE	0.157661457108019	0.142578709000876	114	45	0.27131964130619	0.673247347744676
Sellimonas	Location	Urban	0.0135199757152644	0.011354688994645	114	2	0.236336344965176	0.673247347744676
Sellimonas	AgeC	AgeC	-0.00758481270540294	0.00565441702331782	114	2	0.182554796137934	0.673247347744676
Tuzzerella	AgeC	AgeC	-0.0331652951691931	0.0242483493288982	114	19	0.175943921678591	0.673247347744676
Tuzzerella	EntColi	TRUE	0.0827332370464121	0.0620034397570731	114	19	0.184863191117416	0.673247347744676
Tyzzerella	AgeC	AgeC	-0.220544074915625	0.197951252329292	114	31	0.292971076762199	0.673247347744676
UCG.009	Location	Urban	0.150068568776665	0.140822334503332	114	105	0.291002340587847	0.673247347744676
Papillibacter	Location	Urban	-0.0722496191459847	0.0651940363075017	114	36	0.272478632344241	0.673247347744676
Pseudoflavonifractor	AgeC	AgeC	0.00653693832705917	0.00495353925825571	114	2	0.191281913640154	0.673247347744676
Faecalibacterium	AgeC	AgeC	-0.0492145410224945	0.0459059124795185	114	30	0.288220356674782	0.673247347744676
Fournierella	AgeC	AgeC	0.0172334123768988	0.0158053308877964	114	7	0.277939788112525	0.673247347744676
Fournierella	EntColi	TRUE	-0.0491655132481432	0.0391656762215338	114	7	0.212022295613602	0.673247347744676
Ruminococcaceae	Location	Urban	-0.0406859454447711	0.0358456348429722	114	2	0.258832881274163	0.673247347744676
UBA1819	Location	Urban	-0.0466494578276229	0.0440268519242542	114	5	0.291675064276984	0.673247347744676
X.Eubacterium._brachy_group	EntColi	TRUE	0.0509597129916571	0.0416676960370825	114	6	0.22493657804807	0.673247347744676
X.Eubacterium._nodatum_group	Location	Urban	0.0643758631246683	0.0488151178047617	114	3	0.193951629299039	0.673247347744676
Intestinibacter	AgeC	AgeC	0.0600130321662324	0.0572469570084563	114	99	0.298652182142759	0.673247347744676
Intestinibacter	EntColi	TRUE	-0.227284378991808	0.167582592389647	114	99	0.178047140936366	0.673247347744676
Paeniclostridium	AgeC	AgeC	-0.0748491404355338	0.0584837318261637	114	11	0.26808753887146	0.673247347744676
Paraclostridium	Location	Urban	-0.00624512783622722	0.00537147238638114	114	1	0.247488784083618	0.673247347744676
Paraclostridium	AgeC	AgeC	-0.00313460537861635	0.00267489007547096	114	1	0.243783867871112	0.673247347744676
Anaerococcus	AgeC	AgeC	0.00988102571596284	0.00756620042966994	114	4	0.195943483299071	0.673247347744676
Fenollaria	Location	Urban	0.10077722197339	0.0804962476320551	114	27	0.213243878816913	0.673247347744676
Fenollaria	EntColi	TRUE	0.103946688028256	0.0993322481878073	114	27	0.297645215590143	0.673247347744676
Peptoniphilus	Location	Urban	0.0787839986872392	0.0658207396875149	114	13	0.233900087995979	0.673247347744676
W5053	AgeC	AgeC	0.00284337929318303	0.0026731121387821	114	1	0.291243593997534	0.673247347744676
Acidaminococcus	Location	Urban	0.0812904453938015	0.0621962956682943	114	7	0.196213800046838	0.673247347744676
Phascolarctobacterium	Location	Urban	-0.0649609181751979	0.0586892131309936	114	4	0.270767832323841	0.673247347744676
Mitsuokella	EntColi	TRUE	-0.246562826371272	0.193060136566869	114	61	0.204514868011654	0.673247347744676
Cetobacterium	AgeC	AgeC	0.0338393812522429	0.0248517021010061	114	4	0.176089959931017	0.673247347744676
Sneathia	Location	Urban	0.0721079131321743	0.062794719253008	114	12	0.255463481817052	0.673247347744676
Gemmatimonas	Location	Urban	-0.00561972552875582	0.00537401398022337	114	1	0.297981822359591	0.673247347744676
Gemmatimonas	AgeC	AgeC	0.00301343018420142	0.00267615574038654	114	1	0.262603732582818	0.673247347744676
P3OB.42	Location	Urban	-0.00561972552847131	0.00537401398086859	114	1	0.297981822546816	0.673247347744676
P3OB.42	AgeC	AgeC	0.00301343018413309	0.00267615574012196	114	1	0.2626037326229	0.673247347744676
Haliangium	Location	Urban	-0.00570906871550344	0.0053894152450358	114	1	0.291778559286811	0.673247347744676
mle1.27	Location	Urban	-0.00561972552872679	0.00537401398022339	114	1	0.297981822362089	0.673247347744676
mle1.27	AgeC	AgeC	0.00301343018420279	0.00267615574038655	114	1	0.262603732582618	0.673247347744676
Candidatus_Saccharimonas	Location	Urban	0.00710272521451939	0.00533532976572802	114	1	0.188087670415369	0.673247347744676
TM7x	Location	Urban	0.0457299957049158	0.0416230472771345	114	11	0.274310929652987	0.673247347744676
TM7x	EntColi	TRUE	-0.0626087827857739	0.0513627775714942	114	11	0.225469823121064	0.673247347744676
Roseomonas	Location	Urban	-0.0057090687155056	0.0053894152450358	114	1	0.291778559286627	0.673247347744676
Azospirillum	Location	Urban	-0.00561972552849429	0.00537401398086859	114	1	0.297981822544713	0.673247347744676
Azospirillum	AgeC	AgeC	0.00301343018413161	0.00267615574012195	114	1	0.262603732623023	0.673247347744676
Brevundimonas	EntColi	TRUE	0.0391144231010242	0.0341207437112516	114	4	0.254152296141957	0.673247347744676
Phenylobacterium	Location	Urban	-0.0056197255284953	0.0053740139808686	114	1	0.297981822544734	0.673247347744676
Phenylobacterium	AgeC	AgeC	0.00301343018413171	0.00267615574012196	114	1	0.262603732623105	0.673247347744676
Methylocystis	Location	Urban	-0.00561972552849958	0.00537401398086859	114	1	0.297981822544234	0.673247347744676
Methylocystis	AgeC	AgeC	0.00301343018413218	0.00267615574012195	114	1	0.262603732622917	0.673247347744676
Microvirga	Location	Urban	-0.00570906871550675	0.00538941524503581	114	1	0.291778559286536	0.673247347744676
Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Location	Urban	-0.00628979942960715	0.00536141025004196	114	1	0.243265196624887	0.673247347744676
Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	AgeC	AgeC	-0.00357375077595953	0.00266987932484327	114	1	0.183479199238473	0.673247347744676
Novosphingobium	Location	Urban	-0.00561972552849497	0.00537401398086859	114	1	0.297981822544665	0.673247347744676
Novosphingobium	AgeC	AgeC	0.00301343018413187	0.00267615574012195	114	1	0.262603732623011	0.673247347744676
Sandarakinorhabdus	Location	Urban	-0.00561972552875594	0.00537401398022336	114	1	0.297981822359577	0.673247347744676
Sandarakinorhabdus	AgeC	AgeC	0.00301343018420127	0.00267615574038654	114	1	0.262603732582839	0.673247347744676
Aeromonas	Location	Urban	-0.0392988084135352	0.0336386605623138	114	2	0.247696139028733	0.673247347744676
Anaerobiospirillum	Location	Urban	0.0112487494232668	0.00816594379706082	114	2	0.173467042752055	0.673247347744676
Anaerobiospirillum	AgeC	AgeC	0.00528295128480053	0.00405753497755529	114	2	0.197241177455741	0.673247347744676
Succinivibrio	EntColi	TRUE	0.161381737917987	0.153425334248792	114	52	0.295188373032528	0.673247347744676
Methylotenera	Location	Urban	-0.00561972552872679	0.00537401398022339	114	1	0.297981822362089	0.673247347744676
Methylotenera	AgeC	AgeC	0.00301343018420279	0.00267615574038655	114	1	0.262603732582618	0.673247347744676
C39	Location	Urban	-0.00561972552847893	0.00537401398086858	114	1	0.297981822546053	0.673247347744676
C39	AgeC	AgeC	0.00301343018413272	0.00267615574012196	114	1	0.262603732622851	0.673247347744676
Enterobacter	AgeC	AgeC	0.0666990348602449	0.0635429266389502	114	47	0.296171053823425	0.673247347744676
Escherichia.Shigella	EntColi	TRUE	-0.192637950993789	0.152048631856409	114	112	0.207975778080204	0.673247347744676
Klebsiella	EntColi	TRUE	-0.240787262132158	0.196701043124471	114	83	0.223641460637467	0.673247347744676
Plesiomonas	Location	Urban	-0.0344477856085672	0.0281127334331952	114	4	0.223062621396021	0.673247347744676
Plesiomonas	AgeC	AgeC	0.0162372913010981	0.0139996012723575	114	4	0.248625427848565	0.673247347744676
Proteus	Location	Urban	0.0526930137017688	0.0443019330136072	114	3	0.236843577053607	0.673247347744676
Proteus	AgeC	AgeC	-0.0996061420348821	0.0591194173288427	114	3	0.269328886861303	0.673247347744676
Actinobacillus	Location	Urban	0.0239344105155957	0.0187757215569502	114	3	0.207375749388368	0.673247347744676
Acinetobacter	Location	Urban	-0.0960633552246622	0.0817820492169564	114	11	0.242680780056653	0.673247347744676
Stenotrophomonas	Location	Urban	-0.0062897994296347	0.00536141025004196	114	1	0.243265196622823	0.673247347744676
Stenotrophomonas	AgeC	AgeC	-0.00357375077596073	0.00266987932484326	114	1	0.183479199238329	0.673247347744676
SAR324_clade.Marine_group_B.	Location	Urban	-0.00561972552849429	0.00537401398086859	114	1	0.297981822544713	0.673247347744676
SAR324_clade.Marine_group_B.	AgeC	AgeC	0.00301343018413161	0.00267615574012195	114	1	0.262603732623023	0.673247347744676
Cloacibacillus	Location	Urban	0.045445037280947	0.0404725753411161	114	7	0.26590976505466	0.673247347744676
cvE6	Location	Urban	-0.00613934625902157	0.00542864005156312	114	1	0.262674301739553	0.673247347744676
Eggerthella	EntColi	TRUE	-0.0869229565951552	0.0836742494320399	114	17	0.301262492261399	0.677196884314086
Veillonella	EntColi	TRUE	-0.13618211334969	0.132160238655139	114	31	0.305087620845208	0.683846968314969
Coriobacteriaceae_UCG.003	AgeC	AgeC	0.0120234849514002	0.0116910769690093	114	4	0.306004675925144	0.683959459787362
Comamonas	AgeC	AgeC	-0.0465034630110265	0.0452224532004732	114	17	0.307511529816978	0.685385867303944
Ezakiella	AgeC	AgeC	0.0132053705196746	0.0129060427666626	114	5	0.308461627865566	0.685566829256145
Phocea	EntColi	TRUE	-0.0574114991423969	0.0565339372106257	114	17	0.312104292258606	0.691714288179887
Victivallis	Location	Urban	-0.0808914870946868	0.0795968602555478	114	33	0.313658257964863	0.693211107939151
Aeromonas	AgeC	AgeC	-0.00347245501480182	0.00301694511778381	114	2	0.317599496863641	0.699960902305622
Alloscardovia	EntColi	TRUE	-0.0209212973778345	0.0209842828744476	114	3	0.322355968390781	0.702674785897806
Caldicoprobacter	EntColi	TRUE	-0.034724928008598	0.0347686497144804	114	3	0.320111418114001	0.702674785897806
Murdochiella	AgeC	AgeC	0.0199741684185632	0.0200942713686557	114	5	0.322393247775672	0.702674785897806
Acetobacter	EntColi	TRUE	-0.0437476938449352	0.0438536865571419	114	3	0.320689089128435	0.702674785897806
Paeniclostridium	EntColi	TRUE	-0.0453477391476646	0.0458546836544072	114	11	0.324878247012186	0.704695163486432
Victivallis	AgeC	AgeC	0.148812008098904	0.106685849026679	114	33	0.325106513953183	0.704695163486432
Lachnospiraceae_UCG.008	EntColi	TRUE	0.0299442971837027	0.0304806424747724	114	6	0.328083294686206	0.709199231527169
Sphingomonas	AgeC	AgeC	-0.0318361367139461	0.0307721432213585	114	4	0.330429478916383	0.712319286516466
Ureibacillus	Location	Urban	0.00524858025711684	0.00538620774419634	114	1	0.33197210483864	0.712395722443619
GCA.900066755	AgeC	AgeC	-0.0030735866529184	0.0031263498437329	114	2	0.332270755208177	0.712395722443619
Atopobium	EntColi	TRUE	-0.0875412171584453	0.0900817008169032	114	26	0.333297318471958	0.712660119984756
Raoultibacter	EntColi	TRUE	-0.0440909260996741	0.0455416840635657	114	10	0.335919858108843	0.714172538455075
Clostridia_vadinBB60_group	AgeC	AgeC	0.357445409804167	0.243146393964657	114	107	0.335207157598813	0.714172538455075
Eisenbergiella	Location	Urban	0.0052039716636067	0.00539476443616574	114	1	0.338530455490745	0.714172538455075
Family_XIII_UCG.001	Location	Urban	-0.113312884609393	0.11732056015869	114	102	0.338022315581365	0.714172538455075
W5053	Location	Urban	0.00522953265910598	0.00540774963409919	114	1	0.337484413224382	0.714172538455075
Franconibacter	AgeC	AgeC	-0.00252156844927843	0.00262820769902367	114	1	0.340726670116936	0.716888913926034
Elusimicrobium	Location	Urban	-0.211684181169425	0.221704791099079	114	28	0.343564266852544	0.717796114992275
Hungatella	Location	Urban	0.0638797656941538	0.0673261570506036	114	10	0.344796866390459	0.717796114992275
Lachnospira	AgeC	AgeC	0.303976065626101	0.174580564428681	114	90	0.344739633611868	0.717796114992275
UCG.003	Location	Urban	0.103231029474167	0.107994584597558	114	104	0.34304488219586	0.717796114992275
Actinomyces	EntColi	TRUE	-0.0369227847888391	0.0402731303343148	114	14	0.361610510536652	0.720081244804387
Prevotella	EntColi	TRUE	-0.0132912435351874	0.0141153823498477	114	2	0.348466156610907	0.720081244804387
Helicobacter	Location	Urban	0.0154525306634518	0.0167810736577864	114	2	0.360798513977888	0.720081244804387
Butyrivibrio	EntColi	TRUE	0.207954130708183	0.222557900719253	114	58	0.352258957633531	0.720081244804387
Dorea	AgeC	AgeC	-0.106098154060185	0.112754184493578	114	111	0.361987095143633	0.720081244804387
Lachnospiraceae_UCG.004	EntColi	TRUE	-0.182516255445063	0.196479451736489	114	40	0.354958580777843	0.720081244804387
Roseburia	Location	Urban	0.129237931026086	0.139191028191836	114	109	0.356950104230415	0.720081244804387
Anaerotruncus	AgeC	AgeC	-0.0317471913807566	0.0345599802646032	114	32	0.361962447792165	0.720081244804387
X.Eubacterium._nodatum_group	AgeC	AgeC	-0.00899663686868988	0.0097787799008186	114	3	0.36286433441547	0.720081244804387
Clostridioides	Location	Urban	0.0397204705749732	0.0431554391219876	114	2	0.359375426470622	0.720081244804387
Intestinibacter	Location	Urban	0.158678275676302	0.169163699898012	114	99	0.352040602458993	0.720081244804387
Finegoldia	Location	Urban	0.0672456047858275	0.0736527704435439	114	8	0.363234899153544	0.720081244804387
Anaerovibrio	EntColi	TRUE	-0.14272852014022	0.15338349246712	114	31	0.354296409542203	0.720081244804387
Saccharimonadaceae	Location	Urban	0.0259591883434373	0.0279180677184835	114	7	0.356115496857416	0.720081244804387
Phyllobacterium	AgeC	AgeC	0.0583795107318898	0.0345894043222404	114	6	0.349270302627729	0.720081244804387
Succinivibrio	Location	Urban	0.11814693129915	0.12681565909556	114	52	0.355270276914921	0.720081244804387
Janthinobacterium	Location	Urban	-0.0124079191230742	0.0132871365678088	114	2	0.352439734795447	0.720081244804387
Morganella	Location	Urban	0.0430342020497181	0.0469990695671896	114	2	0.361859135582201	0.720081244804387
Pseudomonas	Location	Urban	-0.0576055908802718	0.06282828501636	114	7	0.361224521012512	0.720081244804387
X.Eubacterium._eligens_group	EntColi	TRUE	-0.138048816613129	0.152017919544672	114	85	0.365805954940111	0.723145727671175
Oscillibacter	Location	Urban	0.0991501715767652	0.108919892281368	114	104	0.366613803635577	0.723145727671175
Butyricimonas	Location	Urban	0.0763937039122451	0.0846055925966363	114	38	0.36853468688476	0.723318079482775
Haemophilus	EntColi	TRUE	-0.122984227829798	0.136051268538698	114	34	0.368016682747561	0.723318079482775
Lysinibacillus	EntColi	TRUE	-0.00586485066677635	0.00659684784903343	114	1	0.375934811812874	0.723864281321345
Solibacillus	EntColi	TRUE	-0.00586484603622292	0.00659684829557506	114	1	0.375935219889272	0.723864281321345
Clostridium_sensu_stricto_1	EntColi	TRUE	-0.144669744370227	0.161789674517469	114	112	0.373175975723014	0.723864281321345
Eisenbergiella	AgeC	AgeC	0.00241064105438524	0.00268584582989196	114	1	0.372509531521914	0.723864281321345
Lachnospiraceae_UCG.003	AgeC	AgeC	0.208750719338857	0.145250401984504	114	24	0.373627229690606	0.723864281321345
UCG.002	EntColi	TRUE	0.146885685461717	0.165298529151759	114	111	0.376152541624526	0.723864281321345
Phascolarctobacterium	EntColi	TRUE	-0.0650957464224952	0.072422400498995	114	4	0.370704190700957	0.723864281321345
Aggregatibacter	AgeC	AgeC	0.00814786219588665	0.00912565800710021	114	3	0.373885992898469	0.723864281321345
UCG.002	AgeC	AgeC	-0.058912904837021	0.0667066772990814	114	111	0.379446318690305	0.728426144639052
Oribacterium	Location	Urban	-0.170179814472189	0.193037173045458	114	43	0.381657696172423	0.72912329849889
UCG.005	AgeC	AgeC	0.138270310454132	0.132365960515535	114	110	0.381026298672297	0.72912329849889
X.Ruminococcus._gnavus_group	AgeC	AgeC	-0.0685916220872839	0.0787931218181033	114	46	0.385907704832775	0.735461785297245
Enterorhabdus	Location	Urban	0.00462764510789709	0.00537778886364024	114	1	0.391379257158668	0.736922191007961
Exiguobacterium	EntColi	TRUE	-0.00567104417964417	0.00661597216342475	114	1	0.393211967571751	0.736922191007961
Coprococcus	EntColi	TRUE	-0.103270782196055	0.119867553450826	114	111	0.390817790192327	0.736922191007961
Butyricicoccus	EntColi	TRUE	-0.0959886698915473	0.111039878942953	114	112	0.389235950293487	0.736922191007961
Veillonella	Location	Urban	0.0988705292965066	0.113593174364261	114	31	0.387754110189132	0.736922191007961
Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	EntColi	TRUE	-0.00567104417964071	0.00661597216342475	114	1	0.393211967572055	0.736922191007961
Stenotrophomonas	EntColi	TRUE	-0.00567104417965886	0.00661597216342474	114	1	0.393211967570547	0.736922191007961
X.Eubacterium._ventriosum_group	Location	Urban	0.13526298648766	0.157819129613824	114	93	0.394961356480435	0.73844670678451
Collinsella	Location	Urban	-0.0957178125534211	0.112779802485843	114	64	0.399871301579078	0.745859236278706
Cutibacterium	Location	Urban	0.00457552339171991	0.00540966087170951	114	1	0.401135908678288	0.74645337723389
F0332	AgeC	AgeC	-0.00210085376101125	0.00265095602056168	114	1	0.429781391457835	0.746910832291358
Mobiluncus	AgeC	AgeC	0.00213513938951373	0.00268382527444221	114	1	0.428002221496358	0.746910832291358
Dietzia	AgeC	AgeC	0.0021351393916909	0.00268382527250567	114	1	0.428002220946451	0.746910832291358
Libanicoccus	AgeC	AgeC	-0.0963377973902894	0.11564939663986	114	19	0.419040080216313	0.746910832291358
Olsenella	Location	Urban	-0.0620907745443517	0.0762875238081426	114	20	0.419005109542979	0.746910832291358
Slackia	Location	Urban	0.0485410571411387	0.0598771861602565	114	15	0.422393565617952	0.746910832291358
CAG.873	EntColi	TRUE	-0.0192691872341256	0.0238123379406034	114	4	0.420150286287966	0.746910832291358
Porphyromonas	AgeC	AgeC	0.00213513938951442	0.00268382527444222	114	1	0.428002221496197	0.746910832291358
Bacillus	Location	Urban	-0.0421440670973589	0.0512312071065392	114	10	0.413925280328447	0.746910832291358
UCG.004	EntColi	TRUE	0.0352647365427484	0.0442421137573365	114	8	0.427153920431621	0.746910832291358
Solobacterium	EntColi	TRUE	0.0922160021714138	0.115990563873589	114	64	0.428401928680665	0.746910832291358
Turicibacter	AgeC	AgeC	0.057586250080903	0.0705324239763069	114	83	0.417395374629836	0.746910832291358
Weissella	AgeC	AgeC	0.00213513939169171	0.00268382527250552	114	1	0.428002220997022	0.746910832291358
Christensenellaceae_R.7_group	Location	Urban	-0.113200461039687	0.140839856050258	114	108	0.424776195944453	0.746910832291358
Ruminiclostridium	Location	Urban	-0.0148397450739682	0.0180164727883117	114	3	0.411905675753741	0.746910832291358
Marvinbryantia	Location	Urban	0.0571316855811584	0.0682289887513565	114	27	0.404210294065866	0.746910832291358
NK4A214_group	AgeC	AgeC	-0.0431995639469955	0.0515367326602897	114	109	0.40506448374075	0.746910832291358
Faecalibacterium	Location	Urban	0.0871054914241956	0.107590328994379	114	30	0.421906433042544	0.746910832291358
UBA1819	EntColi	TRUE	-0.0449808651615423	0.0541023085648054	114	5	0.407561840405922	0.746910832291358
Family_XIII_UCG.001	EntColi	TRUE	0.114364794382205	0.14331248849648	114	102	0.426621482024918	0.746910832291358
Paraclostridium	EntColi	TRUE	-0.00553892686141483	0.00662838882449337	114	1	0.405170583140301	0.746910832291358
Mitsuokella	Location	Urban	-0.161353801083913	0.196869492450796	114	61	0.415727609468594	0.746910832291358
Sneathia	EntColi	TRUE	0.0615139039007839	0.0757792347276675	114	12	0.418700027850221	0.746910832291358
Haliangium	AgeC	AgeC	0.0021351393895148	0.00268382527444222	114	1	0.428002221496118	0.746910832291358
Roseomonas	AgeC	AgeC	0.00213513938951482	0.00268382527444222	114	1	0.428002221496115	0.746910832291358
Caulobacter	AgeC	AgeC	-0.00210085376101121	0.00265095602056169	114	1	0.429781391457892	0.746910832291358
Microvirga	AgeC	AgeC	0.00213513938951473	0.00268382527444222	114	1	0.428002221496138	0.746910832291358
Phyllobacterium	EntColi	TRUE	-0.0274748657981574	0.0337776008720415	114	6	0.417755066866458	0.746910832291358
Comamonas	EntColi	TRUE	-0.0935532225379555	0.116554423698492	114	17	0.423908294201914	0.746910832291358
Acinetobacter	EntColi	TRUE	0.0847980377469641	0.100918925404558	114	11	0.402585837294834	0.746910832291358
Lachnospiraceae_UCG.008	AgeC	AgeC	0.0398425381591202	0.0353572169245011	114	6	0.432474416383814	0.748319056343354
Proteus	EntColi	TRUE	-0.0429594327948374	0.05452715573072	114	3	0.432488580091977	0.748319056343354
Lachnospiraceae_NK4A136_group	EntColi	TRUE	-0.11976202811163	0.152341553259804	114	101	0.433483941557432	0.748400065402218
Campylobacter	Location	Urban	-0.0783134417633573	0.0995243954202605	114	12	0.43496643783943	0.749319911474476
Atopobium	Location	Urban	-0.0567861183616521	0.0731519966788351	114	26	0.439252829427396	0.751438432862106
Clostridium_sensu_stricto_1	AgeC	AgeC	0.0482420441013584	0.0617417088361468	114	112	0.437430822752718	0.751438432862106
Anaerostignum	AgeC	AgeC	-0.00672688777280785	0.00765615277663715	114	1	0.44000577437553	0.751438432862106
Anaerococcus	EntColi	TRUE	-0.0145914038588296	0.0188015377652801	114	4	0.439399533267127	0.751438432862106
Asteroleplasma	AgeC	AgeC	0.170273839038416	0.0939832175660856	114	16	0.441811700270465	0.752892940633687
Eubacterium	AgeC	AgeC	-0.0327887044603771	0.0389975514953634	114	5	0.443686154280188	0.754457706308337
Erysipelotrichaceae_UCG.003	AgeC	AgeC	0.0116654419892905	0.0153297331941591	114	7	0.44830417259037	0.760374931350932
Lachnospiraceae_NK3A20_group	AgeC	AgeC	0.0205925943247298	0.0270259608697419	114	25	0.449119206824887	0.760374931350932
Sphaerochaeta	EntColi	TRUE	-0.0254326239734535	0.0335502227305187	114	4	0.450057152016331	0.760374931350932
Corynebacterium	AgeC	AgeC	0.0165057347404134	0.015099521236415	114	3	0.45360093203466	0.761738520216443
Monoglobus	Location	Urban	0.0991263182677153	0.131280290440733	114	106	0.45325022229451	0.761738520216443
Incertae_Sedis	EntColi	TRUE	-0.0519201382820118	0.0692068787346721	114	19	0.4547260367832	0.761738520216443
Acinetobacter	AgeC	AgeC	-0.0305762292461295	0.0407258896753811	114	11	0.454387463234788	0.761738520216443
Lachnospiraceae_ND3007_group	EntColi	TRUE	-0.0857301344361256	0.115099403121739	114	100	0.457977324516735	0.765559553058695
Bifidobacterium	EntColi	TRUE	-0.128160158856918	0.173096989806379	114	113	0.460823032089479	0.768687890736996
Alistipes	Location	Urban	0.153689434380538	0.20773036601846	114	101	0.462363470392461	0.769630333627957
UCG.008	AgeC	AgeC	0.0160083266789469	0.0217011090428514	114	14	0.463376294901279	0.769692414057073
Holdemanella	EntColi	TRUE	-0.0715879562856148	0.0979041521052812	114	48	0.466224500329168	0.771026749365875
Abiotrophia	EntColi	TRUE	-0.0162418436572196	0.0222556314449562	114	3	0.467111262606956	0.771026749365875
Moryella	Location	Urban	0.0551210004276547	0.0752355432150321	114	93	0.466673353615317	0.771026749365875
F0332	Location	Urban	-0.00384203166614709	0.00532341018142616	114	1	0.471995681030864	0.771997499774084
Prevotellaceae_UCG.003	EntColi	TRUE	-0.079582152251003	0.110623784414356	114	19	0.47389671309753	0.771997499774084
Parabacteroides	Location	Urban	0.035844035239052	0.0497692499778958	114	12	0.475526977047155	0.771997499774084
Intestinimonas	Location	Urban	0.0667217806081647	0.0920221259349193	114	25	0.471883750766114	0.771997499774084
DTU014	AgeC	AgeC	0.00440755967190562	0.00615578977458917	114	2	0.475507168287774	0.771997499774084
Fusobacterium	EntColi	TRUE	-0.0512878920684504	0.0713810737751498	114	14	0.474001786689009	0.771997499774084
Caulobacter	Location	Urban	-0.0038420316661479	0.00532341018142616	114	1	0.471995681030773	0.771997499774084
Franconibacter	Location	Urban	-0.00386743852618359	0.00536141364565257	114	1	0.473478438697052	0.771997499774084
Faecalitalea	EntColi	TRUE	-0.00466908470673948	0.00658576380576327	114	1	0.479857252437151	0.775834779042852
Christensenellaceae_R.7_group	AgeC	AgeC	0.180452649759454	0.183104335492032	114	108	0.479364247882519	0.775834779042852
UCG.009	EntColi	TRUE	0.121582978982783	0.172729617200234	114	105	0.483029138267261	0.779366032909752
Carnobacterium	Location	Urban	-0.00364595527142534	0.00531492304148975	114	1	0.494166432232914	0.780321560485508
Trichococcus	Location	Urban	-0.00364595577863467	0.00531492303768324	114	1	0.494166371979372	0.780321560485508
Brochothrix	Location	Urban	-0.00364595571764419	0.00531492303814113	114	1	0.494166379224657	0.780321560485508
Clostridium_sensu_stricto_1	Location	Urban	0.0959362948880515	0.138403745794168	114	112	0.490945140057748	0.780321560485508
Clostridium_sensu_stricto_6	EntColi	TRUE	0.00841052060422003	0.0122700244830335	114	2	0.494500355187267	0.780321560485508
Anaerofustis	Location	Urban	0.0356847922349576	0.0512627697888433	114	15	0.489054549216136	0.780321560485508
Peptococcus	Location	Urban	-0.0939372110356139	0.135967078576012	114	94	0.492307286644186	0.780321560485508
DTU014	EntColi	TRUE	0.0106223072530392	0.0152540728764839	114	2	0.487673023888377	0.780321560485508
Escherichia.Shigella	Location	Urban	0.0999309014076	0.145199392203904	114	112	0.494022006875996	0.780321560485508
