feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lachnospiraceae_NK4A136_group	EntColi	TRUE	-0.399439850270255	0.506504041918914	114	101	0.432038518550936	0.732587053195065
Campylobacter	Location	Urban	-0.260837988653161	0.330789901807351	114	12	0.434010268658262	0.733033091552734
Atopobium	Location	Urban	-0.189691134166577	0.243220740546983	114	26	0.43711739952902	0.735385742737057
Bifidobacterium	EntColi	TRUE	-0.432310909740478	0.573101592017838	114	113	0.452452890377889	0.741825243629019
Asteroleplasma	AgeC	AgeC	0.563101837745806	0.311054681550814	114	16	0.448503183926672	0.741825243629019
Clostridium_sensu_stricto_1	AgeC	AgeC	0.153446933911159	0.204057886695286	114	112	0.454778645861147	0.741825243629019
Eubacterium	AgeC	AgeC	-0.108841028481009	0.129684470926894	114	5	0.444660920270375	0.741825243629019
Lachnospiraceae_ND3007_group	EntColi	TRUE	-0.287087237280073	0.382569885656075	114	100	0.454622453893542	0.741825243629019
Lachnospiraceae_NK3A20_group	AgeC	AgeC	0.0690642831088304	0.089772362726493	114	25	0.444766832154526	0.741825243629019
Incertae_Sedis	EntColi	TRUE	-0.172410258776546	0.229719307034343	114	19	0.454540553875247	0.741825243629019
Acinetobacter	AgeC	AgeC	-0.102761167269029	0.135715894371287	114	11	0.450561744673786	0.741825243629019
Monoglobus	Location	Urban	0.326621574569332	0.436343181980139	114	106	0.457146851287862	0.742863633342776
Alistipes	Location	Urban	0.508204634447416	0.690080869955832	114	101	0.464418768339575	0.745827949928516
Parabacteroides	Location	Urban	0.122243020246125	0.165761872573622	114	12	0.465058559623936	0.745827949928516
Holdemanella	EntColi	TRUE	-0.238267745686283	0.325637338872637	114	48	0.465925152869096	0.745827949928516
UCG.008	AgeC	AgeC	0.0531753749738694	0.0720066141100848	114	14	0.462891607812157	0.745827949928516
Prevotellaceae_UCG.003	EntColi	TRUE	-0.263804444500719	0.366858729977804	114	19	0.474083190962422	0.748254323767086
Moryella	Location	Urban	0.181148871505454	0.25024754498797	114	93	0.47199859112006	0.748254323767086
Intestinimonas	Location	Urban	0.221732325420631	0.305818408956277	114	25	0.471894739739602	0.748254323767086
Fusobacterium	EntColi	TRUE	-0.170234473522471	0.23715122339729	114	14	0.474417659824353	0.748254323767086
Christensenellaceae_R.7_group	AgeC	AgeC	0.597582149775466	0.607055555606875	114	108	0.481241979422509	0.756237396235371
UCG.009	EntColi	TRUE	0.403498186920908	0.573815152538848	114	105	0.48346739710247	0.756961727580144
Peptococcus	Location	Urban	-0.314595985902905	0.451837631151155	114	94	0.488958536728468	0.762775317296411
Anaerofustis	Location	Urban	0.117860090595245	0.170725423430875	114	15	0.492646338770191	0.76297934777044
Escherichia.Shigella	Location	Urban	0.333878140356044	0.482702555713985	114	112	0.491865910923588	0.76297934777044
Clostridium_sensu_stricto_1	Location	Urban	0.314205411997302	0.457199816531285	114	112	0.49464321511561	0.763316328361859
Monoglobus	EntColi	TRUE	0.35373961884559	0.520029499463945	114	106	0.497803122596902	0.765439210014591
Bifidobacterium	Location	Urban	-0.395128865325777	0.589348639251819	114	113	0.505300967797382	0.774193268518131
Solobacterium	Location	Urban	-0.247945811263917	0.372568353782892	114	64	0.508351898117577	0.776095958336088
Finegoldia	EntColi	TRUE	-0.198686152847078	0.30378838525389	114	8	0.51446717221931	0.782646868376184
Libanicoccus	Location	Urban	0.156477599160486	0.241021307086722	114	19	0.517550867807102	0.784555909149282
Slackia	EntColi	TRUE	-0.149165097739423	0.242336476233561	114	15	0.539504654579773	0.784980170611834
Bacillus	EntColi	TRUE	-0.117421895420806	0.190489202020953	114	10	0.538897976551136	0.784980170611834
Turicibacter	Location	Urban	0.363250826962561	0.585672467758166	114	83	0.537566860156206	0.784980170611834
Lachnospiraceae_UCG.001	Location	Urban	0.28577499190179	0.463591124041629	114	57	0.539963373556399	0.784980170611834
Lachnospiraceae_UCG.001	EntColi	TRUE	-0.320370132938248	0.500310254330399	114	57	0.523312631833266	0.784980170611834
Sellimonas	EntColi	TRUE	-0.0295804339489297	0.0465444396247014	114	2	0.526402090479294	0.784980170611834
Colidextribacter	EntColi	TRUE	-0.19029322290036	0.311482243164512	114	108	0.542515143406435	0.784980170611834
UCG.005	Location	Urban	-0.196685361126235	0.311104499961904	114	110	0.528559744718788	0.784980170611834
Faecalibacterium	EntColi	TRUE	-0.258847440568592	0.408029534515721	114	30	0.527150348155549	0.784980170611834
Ruminococcus	EntColi	TRUE	-0.310503232752277	0.506344066651263	114	110	0.541002605275794	0.784980170611834
Romboutsia	AgeC	AgeC	-0.441533550159178	0.561990475235785	114	95	0.526368529446322	0.784980170611834
Acidaminococcus	EntColi	TRUE	-0.0851009423318769	0.139025782520135	114	7	0.5423400601911	0.784980170611834
Megasphaera	AgeC	AgeC	-0.855592881382381	1.27428222954176	114	73	0.540848612352796	0.784980170611834
Paracoccus	EntColi	TRUE	-0.232961877890726	0.382205786512424	114	30	0.543447810423577	0.784980170611834
Lachnospiraceae_NK3A20_group	Location	Urban	-0.205913304706245	0.339840790755358	114	25	0.546843883760912	0.785992779363246
Incertae_Sedis	Location	Urban	0.112235821747377	0.186158498999627	114	19	0.547813149253172	0.785992779363246
Campylobacter	EntColi	TRUE	-0.218230937850852	0.374282857077641	114	12	0.561049178127739	0.799634875138871
Tuzzerella	Location	Urban	0.100600806842481	0.172100069984681	114	19	0.561030694738086	0.799634875138871
RF39	Location	Urban	-0.319583873937976	0.557159530175525	114	83	0.568519165579549	0.804814053191896
Lachnospiraceae_ND3007_group	AgeC	AgeC	0.509145758459726	0.359306332619938	114	100	0.567584456061691	0.804814053191896
Moryella	EntColi	TRUE	-0.166316158529126	0.292139831389887	114	93	0.570311123940178	0.804814053191896
Terrisporobacter	Location	Urban	0.224867481178708	0.400966333868923	114	48	0.577137883201232	0.811777547191242
Lachnospiraceae_UCG.010	AgeC	AgeC	-0.104634971569554	0.192708358902467	114	65	0.589144464906501	0.823267020993124
Flavonifractor	AgeC	AgeC	-0.119264090147577	0.219426252087656	114	53	0.588723201106393	0.823267020993124
Terrisporobacter	EntColi	TRUE	-0.171568590521375	0.318075029872934	114	48	0.591101819526975	0.823320391484001
Rothia	EntColi	TRUE	-0.0653567709501716	0.124952113314179	114	8	0.601997978339213	0.830543503463517
Catenibacterium	Location	Urban	-0.117552574335048	0.226145179796866	114	21	0.605166072620902	0.830543503463517
CAG.56	EntColi	TRUE	-0.194323579820912	0.371265834864235	114	25	0.601845069903984	0.830543503463517
Oribacterium	AgeC	AgeC	0.0716815164601497	0.135043073460299	114	43	0.60596763772513	0.830543503463517
Oscillospira	AgeC	AgeC	0.166399518664012	0.200204463285545	114	18	0.605781214164624	0.830543503463517
X.Eubacterium._eligens_group	AgeC	AgeC	0.103916665872485	0.203916169321651	114	85	0.61134921281855	0.830768976318028
X.Ruminococcus._gnavus_group	EntColi	TRUE	-0.330770754447854	0.650155124771556	114	46	0.611941716821671	0.830768976318028
Lachnospiraceae_NK4B4_group	AgeC	AgeC	0.441020822244788	0.535322206204241	114	45	0.610109240391121	0.830768976318028
Peptoniphilus	EntColi	TRUE	0.136289189988221	0.269766047104849	114	13	0.61442031614404	0.831502572952029
Parasutterella	EntColi	TRUE	-0.152915413042437	0.309742840245509	114	17	0.622513697192274	0.839806214136747
Fusobacterium	Location	Urban	-0.105770353068431	0.217442557505648	114	14	0.628419874619712	0.845116383109268
Gemella	Location	Urban	-0.108686671247645	0.234761723898184	114	21	0.645264848942604	0.854378457396226
X.Eubacterium._xylanophilum_group	EntColi	TRUE	0.229921429203215	0.494201624462294	114	60	0.642696509261147	0.854378457396226
Howardella	EntColi	TRUE	0.13698370639165	0.295909634187053	114	30	0.644356763939394	0.854378457396226
Paracoccus	AgeC	AgeC	-0.243568326551759	0.518945903382515	114	30	0.641790667849891	0.854378457396226
Sutterella	AgeC	AgeC	0.648339578776112	0.286442782500996	114	113	0.639344977318615	0.854378457396226
Libanicoccus	EntColi	TRUE	-0.127335415206063	0.296266526568589	114	19	0.668188616174112	0.863412398610524
X.Ruminococcus._gnavus_group	Location	Urban	-0.234232541491956	0.526868654215005	114	46	0.657500526136577	0.863412398610524
Agathobacter	AgeC	AgeC	0.084479689851668	0.195613085723481	114	104	0.667389380342983	0.863412398610524
Lachnospiraceae_UCG.004	Location	Urban	-0.241363850968737	0.556491380379951	114	40	0.666086960743156	0.863412398610524
Roseburia	AgeC	AgeC	0.744101450231908	0.471279370808532	114	109	0.660546940879328	0.863412398610524
Oscillibacter	EntColi	TRUE	0.185975505142795	0.42775344448166	114	104	0.664579871887018	0.863412398610524
CAG.352	Location	Urban	-0.262014306641468	0.590387690385377	114	40	0.658058645330168	0.863412398610524
Finegoldia	AgeC	AgeC	-0.281498890960467	0.26453894375117	114	8	0.667880755726241	0.863412398610524
Asteroleplasma	EntColi	TRUE	-0.124612231655767	0.299235098380209	114	16	0.677911774346051	0.87334579938275
Bacillus	AgeC	AgeC	0.0288727987027749	0.0700003843965569	114	10	0.681595073909688	0.875461936249269
UCG.008	EntColi	TRUE	0.0775992534008557	0.192145719400852	114	14	0.687103407749087	0.876430995699565
CAG.352	EntColi	TRUE	-0.296863315549112	0.728537518520727	114	40	0.684448558262449	0.876430995699565
Family_XIII_UCG.001	AgeC	AgeC	0.341313155434961	0.434584708293747	114	102	0.690521390551172	0.876430995699565
vadinBE97	AgeC	AgeC	0.769235190510598	0.852038243299254	114	78	0.69026641436293	0.876430995699565
Senegalimassilia	Location	Urban	-0.127346333401029	0.339106350432943	114	47	0.708730539609206	0.881687053997596
Gemella	AgeC	AgeC	0.167559583572244	0.272039163597931	114	21	0.711104244016709	0.881687053997596
X.Eubacterium._ruminantium_group	EntColi	TRUE	0.230692590761411	0.618378899807121	114	81	0.709887644909996	0.881687053997596
Howardella	AgeC	AgeC	0.0403104900442568	0.105964083956904	114	30	0.704936258993246	0.881687053997596
X.Eubacterium._coprostanoligenes_group	Location	Urban	0.129881370840319	0.342907766617636	114	111	0.706240255706145	0.881687053997596
Flavonifractor	Location	Urban	0.206280598416939	0.529784908823944	114	53	0.698457900833702	0.881687053997596
UCG.007	AgeC	AgeC	0.116231480617938	0.21760769680821	114	17	0.70269024863564	0.881687053997596
Mogibacterium	AgeC	AgeC	-0.0720077259285945	0.185291746574731	114	66	0.698911304476518	0.881687053997596
Butyricimonas	EntColi	TRUE	-0.124463565624018	0.346095856784076	114	38	0.719824619530929	0.887154627117112
Intestinimonas	AgeC	AgeC	-0.0314000652106447	0.088332818621737	114	25	0.723785826319322	0.887154627117112
NK4A214_group	Location	Urban	-0.155773481509878	0.434270908746686	114	109	0.721092532251347	0.887154627117112
Megasphaera	Location	Urban	-0.311592608077981	0.876567764736066	114	73	0.72351784697014	0.887154627117112
Allisonella	AgeC	AgeC	0.0524682718185566	0.151123133597277	114	79	0.729732689711298	0.891895509647142
Lachnospiraceae_UCG.003	Location	Urban	-0.125922209416514	0.376528196233952	114	24	0.739249135964513	0.897891527093841
Papillibacter	AgeC	AgeC	-0.0301289399854048	0.0897650758702891	114	36	0.738289704990359	0.897891527093841
Phyllobacterium	Location	Urban	0.0300451912936034	0.0906411610064967	114	6	0.740917483895617	0.897891527093841
Megasphaera	EntColi	TRUE	-0.278017115106357	0.855284978693439	114	73	0.745821520568017	0.901288541756843
Oribacterium	EntColi	TRUE	-0.141835882980485	0.440660016663543	114	43	0.748472110802609	0.901950942512133
UCG.002	Location	Urban	-0.1366962467835	0.441128180639215	114	111	0.757239455012469	0.909960017367925
vadinBE97	Location	Urban	-0.239612462353856	0.793842686302349	114	78	0.763848203693759	0.915337651912354
Hydrogenoanaerobacterium	AgeC	AgeC	0.0246965408723776	0.0829348031148676	114	19	0.76681252041603	0.916330282057038
Anaerostipes	AgeC	AgeC	0.0652611414950564	0.22683659085329	114	98	0.774481771502551	0.917825082802747
Lachnospiraceae_NK3A20_group	EntColi	TRUE	0.0813898852888194	0.281144674300144	114	25	0.772896776047302	0.917825082802747
Colidextribacter	Location	Urban	-0.073236491652532	0.252707277767265	114	108	0.772509008097948	0.917825082802747
X.Ruminococcus._gauvreauii_group	Location	Urban	-0.113743379447298	0.399958015613922	114	79	0.777145813246798	0.918445052018943
X.Eubacterium._ruminantium_group	AgeC	AgeC	0.778242791801644	0.568229527738419	114	81	0.779301394580184	0.918462357898074
Acidaminococcus	AgeC	AgeC	0.0117938564487026	0.0424349627525664	114	7	0.782078762882546	0.91921038157976
GCA.900066575	Location	Urban	0.0836110263797088	0.306186144607545	114	75	0.785779781097058	0.921036956531798
X.Bacteroides._pectinophilus_group	EntColi	TRUE	0.0410138520221934	0.153011496916724	114	11	0.789172104060282	0.922492731994172
Atopobium	AgeC	AgeC	-0.0899830058178245	0.296467575886946	114	26	0.825195138020921	0.932107175253985
Collinsella	EntColi	TRUE	-0.102394903773949	0.442121737011056	114	64	0.817280376629623	0.932107175253985
Eggerthella	AgeC	AgeC	0.0238938504475275	0.0982411722481963	114	17	0.808630753801484	0.932107175253985
Anaeroplasma	Location	Urban	0.0952508867778678	0.431930041661273	114	39	0.826240038476204	0.932107175253985
Asteroleplasma	Location	Urban	-0.0605483464590523	0.266217776020426	114	16	0.820854320039742	0.932107175253985
Catenibacterium	AgeC	AgeC	0.0848703368345827	0.300175231645941	114	21	0.812057141817184	0.932107175253985
Clostridia_UCG.014	Location	Urban	-0.156667178653719	0.735899426950483	114	97	0.832160951333978	0.932107175253985
Eubacterium	Location	Urban	0.0208007177324839	0.0879168868282015	114	5	0.813411959019583	0.932107175253985
X.Eubacterium._ventriosum_group	EntColi	TRUE	0.127511787204018	0.574454627044827	114	93	0.82475759700677	0.932107175253985
X.Ruminococcus._gauvreauii_group	AgeC	AgeC	0.328692868516372	0.379323448401822	114	79	0.800442152038288	0.932107175253985
Anaerostipes	EntColi	TRUE	0.129318598658475	0.573873067326384	114	98	0.822134067021463	0.932107175253985
Lachnospiraceae_NK4A136_group	Location	Urban	-0.104466523373493	0.449771729313947	114	101	0.817159356567034	0.932107175253985
Lachnospiraceae_UCG.010	Location	Urban	0.115771147220426	0.526486597748654	114	65	0.826727142562162	0.932107175253985
Tyzzerella	EntColi	TRUE	0.11087529757923	0.518782600426101	114	31	0.831162591525181	0.932107175253985
Butyricicoccus	Location	Urban	0.0735445497246941	0.331937953316379	114	112	0.825405577401733	0.932107175253985
Allisonella	Location	Urban	0.107165993962677	0.492897800403517	114	79	0.828662077184982	0.932107175253985
Monoglobus	AgeC	AgeC	0.67171676268248	0.354531106432669	114	106	0.840356693762366	0.933971558611542
Peptococcus	EntColi	TRUE	-0.0957935972415083	0.469792410511397	114	94	0.838821535742061	0.933971558611542
Haemophilus	AgeC	AgeC	0.123803542537544	0.586667557270014	114	34	0.838552972766913	0.933971558611542
Romboutsia	EntColi	TRUE	-0.0943337461488522	0.502356612835123	114	95	0.851399164855777	0.94379907421997
Rothia	AgeC	AgeC	0.00801161797703941	0.0494576261921629	114	8	0.8717951231149	0.948212035212898
Senegalimassilia	EntColi	TRUE	-0.0479866150832572	0.333102448986951	114	47	0.88574837299462	0.948212035212898
Helicobacter	AgeC	AgeC	-0.003631122916484	0.0274302038063733	114	2	0.895071256885284	0.948212035212898
Desulfovibrio	EntColi	TRUE	0.0923727827117884	0.703979824369092	114	93	0.895848502897877	0.948212035212898
Clostridia_vadinBB60_group	Location	Urban	0.0884741986709989	0.615928560410599	114	107	0.886273747783875	0.948212035212898
Anaerofustis	EntColi	TRUE	0.0213796910510932	0.169006009044325	114	15	0.899585776996852	0.948212035212898
X.Ruminococcus._torques_group	Location	Urban	0.0554551920532212	0.404654419618994	114	100	0.891449660211191	0.948212035212898
CAG.56	AgeC	AgeC	0.0197226910461704	0.126805934749305	114	25	0.87693147025737	0.948212035212898
Coprococcus	Location	Urban	0.0510863068650653	0.349177300907322	114	111	0.884168781273773	0.948212035212898
Lachnoclostridium	AgeC	AgeC	0.425314463753105	0.300748503183352	114	94	0.872030300138038	0.948212035212898
Marvinbryantia	EntColi	TRUE	-0.0477965286385503	0.279979028779453	114	27	0.864761738541465	0.948212035212898
Colidextribacter	AgeC	AgeC	0.103682278464164	0.243609628283085	114	108	0.867656130034037	0.948212035212898
Anaerotruncus	EntColi	TRUE	0.0565872639759943	0.318072639383753	114	32	0.859129898291881	0.948212035212898
Subdoligranulum	Location	Urban	-0.059036690782264	0.426212759404858	114	42	0.890310737482263	0.948212035212898
UCG.010	AgeC	AgeC	0.319216015513902	0.447474553338933	114	107	0.872812795226025	0.948212035212898
Romboutsia	Location	Urban	-0.0630052940015476	0.416483744424051	114	95	0.880292443270003	0.948212035212898
Fusobacterium	AgeC	AgeC	-0.0616285100077999	0.267905110780016	114	14	0.862853778970581	0.948212035212898
Parasutterella	Location	Urban	-0.0337403458316978	0.262855240807439	114	17	0.898285676629987	0.948212035212898
Sutterella	Location	Urban	0.0411715907918998	0.28724729651688	114	113	0.886522294830303	0.948212035212898
Akkermansia	Location	Urban	0.0592559763450663	0.417151486454048	114	25	0.887565160547954	0.948212035212898
Rikenellaceae_RC9_gut_group	AgeC	AgeC	-0.0425370754855641	0.354892925043845	114	82	0.905010451993474	0.949265241822006
Elusimicrobium	EntColi	TRUE	-0.097775862619424	0.799086134379768	114	28	0.902842149892471	0.949265241822006
Mogibacterium	EntColi	TRUE	0.0586173964683648	0.543741992964691	114	66	0.914366231618782	0.95673930088892
Ruminococcus	Location	Urban	0.0408924265653084	0.411669275968146	114	110	0.921054987486421	0.961393162120863
Parabacteroides	AgeC	AgeC	-0.00733456533621158	0.080615763917473	114	12	0.927876074027383	0.963763480050725
Catenibacterium	EntColi	TRUE	0.02139747238618	0.269253011880835	114	21	0.936805061028328	0.963763480050725
Holdemanella	AgeC	AgeC	0.434418167095582	0.171613155838828	114	48	0.933087184297587	0.963763480050725
GCA.900066575	AgeC	AgeC	0.374595692686103	0.194677944097318	114	75	0.935409091185737	0.963763480050725
Lachnospiraceae_FCS020_group	Location	Urban	-0.0312390033267512	0.374935435012764	114	62	0.933886951515405	0.963763480050725
Family_XIII_AD3011_group	Location	Urban	-0.0287602949500666	0.3154078460164	114	105	0.927673440756341	0.963763480050725
Eggerthella	Location	Urban	0.0185943346161271	0.266873261800511	114	17	0.944682865279956	0.96954294068206
Lactococcus	AgeC	AgeC	-0.104941912853373	0.226302269103187	114	28	0.959994583975547	0.981497350439048
Fusicatenibacter	EntColi	TRUE	-0.0184464098346803	0.454350050464379	114	102	0.967689185670346	0.981497350439048
Lachnospiraceae_FCS020_group	EntColi	TRUE	-0.0193119393892533	0.408833689840882	114	62	0.9624118889296	0.981497350439048
Oscillibacter	AgeC	AgeC	0.0067500738443861	0.164255334647407	114	104	0.967351940084278	0.981497350439048
UCG.010	Location	Urban	-0.0211878831057485	0.52220501256155	114	107	0.967770114768572	0.981497350439048
Family_XIII_AD3011_group	AgeC	AgeC	0.00538737885905663	0.148233674260196	114	105	0.971122458337727	0.982574374120011
Anaerofustis	AgeC	AgeC	0.00913204327770301	0.201899694639001	114	15	0.974415964549118	0.98358693833311
Dialister	EntColi	TRUE	-0.00870583141821116	0.633206859563502	114	106	0.989065714725582	0.993698341024063
Treponema	EntColi	TRUE	-0.0126258302902364	0.808122230363744	114	26	0.987565147170948	0.993698341024063
X.Eubacterium._siraeum_group	AgeC	AgeC	-0.0020588226526924	0.263193751347065	114	98	0.99378375876037	0.996105683430371
Dorea	Location	Urban	-0.00108383041241164	0.233160540589395	114	111	0.996307091579116	0.996307091579116
